timestamp,id,pos_1,pos_2,pos_3,condition
09:42:48.715,1,-1.558701,1.4249,-2.178755,training_point
09:42:48.715,2,-3.50804,1.505607,-2.181468,training_point
09:42:48.798,1,-1.558751,1.426502,-2.179598,training_point
09:42:48.798,2,-3.503932,1.5053,-2.197927,training_point
09:42:48.931,1,-1.558097,1.426525,-2.180648,training_point
09:42:48.932,2,-3.49063,1.505295,-2.224667,training_point
09:42:49.082,1,-1.558149,1.427921,-2.18143,training_point
09:42:49.082,2,-3.480876,1.505337,-2.239814,training_point
09:42:49.165,1,-1.558404,1.427072,-2.181692,training_point
09:42:49.165,2,-3.477339,1.50525,-2.242824,training_point
09:42:49.248,1,-1.558355,1.427622,-2.181842,training_point
