timestamp,id,pos_1,pos_2,pos_3,condition
09:42:25.948,1,-1.570509,1.407726,-3.198083,
09:42:26.081,1,-1.535247,1.146887,-3.129148,
09:42:26.215,1,-1.489464,1.407726,-3.057034,
09:42:26.348,1,-1.454593,1.125216,-2.999085,
09:42:26.481,1,-1.431542,1.407726,-2.951072,
09:42:26.615,1,-1.420763,1.149909,-2.918011,
09:42:26.698,1,-1.418167,1.407726,-2.907378,
09:42:26.781,1,-1.415532,1.149862,-2.882814,
09:42:26.865,1,-1.415313,1.407726,-2.869998,
09:42:26.948,1,-1.416959,1.149862,-2.852385,
09:42:27.031,1,-1.423366,1.407726,-2.83371,
09:42:27.165,1,-1.440963,1.149862,-2.797084,
09:42:27.248,1,-1.454822,1.407726,-2.773129,
09:42:27.331,1,-1.468281,1.149862,-2.754973,
09:42:27.415,1,-1.485283,1.407726,-2.729421,
09:42:27.498,1,-1.495379,1.149862,-2.715466,
09:42:27.581,1,-1.508492,1.407726,-2.695472,
09:42:27.681,1,-1.519118,1.149862,-2.678433,
09:42:27.764,1,-1.526812,1.149862,-2.666354,
09:42:27.765,2,-3.772117,1.149862,-1.820906,
09:42:27.849,1,-1.531203,1.149862,-2.658992,
09:42:27.850,2,-3.775639,1.149862,-1.828578,
09:42:27.949,1,-1.535928,1.149862,-2.649705,
09:42:27.949,2,-3.775323,1.149862,-1.825453,
09:42:28.031,1,-1.538466,1.149862,-2.642487,
09:42:28.031,2,-3.777151,1.149862,-1.823861,
09:42:28.116,1,-1.539336,1.149862,-2.638997,
09:42:28.117,2,-3.781557,1.149862,-1.825812,
09:42:28.198,1,-1.539711,1.149862,-2.635268,
09:42:28.198,2,-3.791956,1.149862,-1.82643,
09:42:28.282,1,-1.539735,1.149862,-2.634473,
09:42:28.283,2,-3.795046,1.149862,-1.826596,
09:42:28.365,1,-1.539804,1.149862,-2.632702,
09:42:28.365,2,-3.799525,1.149862,-1.823676,
09:42:28.449,1,-1.539058,1.149862,-2.634724,
09:42:28.449,2,-3.793004,1.149862,-1.820501,
09:42:28.531,1,-1.537324,1.149862,-2.636487,
09:42:28.531,2,-3.782791,1.543367,-1.819091,
09:42:28.615,1,-1.536185,1.540773,-2.635708,
09:42:28.615,2,-3.776375,1.538824,-1.819451,
09:42:28.715,1,-1.534149,1.53721,-2.636256,
09:42:28.715,2,-3.74988,1.535544,-1.833897,
09:42:28.816,1,-1.532092,1.532343,-2.637857,
09:42:28.816,2,-3.721454,1.530166,-1.851618,
09:42:28.915,1,-1.529561,1.52619,-2.637633,
09:42:28.915,2,-3.691321,1.524053,-1.871013,
09:42:28.998,1,-1.526803,1.520905,-2.637923,
09:42:28.998,2,-3.662189,1.518678,-1.896868,
09:42:29.131,1,-1.52396,1.513659,-2.637801,
09:42:29.131,2,-3.628147,1.51743,-1.91947,
09:42:29.215,1,-1.522261,1.517723,-2.635437,
09:42:29.215,2,-3.619174,1.516772,-1.930679,
09:42:29.298,1,-1.518974,1.517631,-2.632848,
09:42:29.298,2,-3.605042,1.516783,-1.939356,
09:42:29.431,1,-1.516405,1.515851,-2.632062,
09:42:29.431,2,-3.590522,1.516024,-1.945726,
09:42:29.515,1,-1.515006,1.423318,-2.631628,
09:42:29.515,2,-3.589124,1.514962,-1.946986,
09:42:29.598,1,-1.512615,1.423479,-2.630977,
09:42:29.598,2,-3.58761,1.514678,-1.946362,
09:42:29.698,1,-1.510713,1.424412,-2.630736,
09:42:29.698,2,-3.594473,1.51485,-1.941066,
09:42:29.781,1,-1.509609,1.423071,-2.630875,
09:42:29.781,2,-3.597055,1.514765,-1.938896,
09:42:29.865,1,-1.508165,1.421881,-2.631204,
09:42:29.866,2,-3.602655,1.514794,-1.935438,
09:42:29.948,1,-1.506503,1.424157,-2.632098,
09:42:29.948,2,-3.611468,1.514698,-1.931047,
09:42:30.031,1,-1.505451,1.424776,-2.632845,
09:42:30.031,2,-3.617194,1.51497,-1.928573,
09:42:30.115,1,-1.504278,1.422561,-2.634254,
09:42:30.115,2,-3.622058,1.515331,-1.923802,
09:42:30.199,1,-1.502762,1.423078,-2.635358,
09:42:30.199,2,-3.624893,1.515581,-1.921271,
09:42:30.281,1,-1.502165,1.423945,-2.636609,
09:42:30.281,2,-3.626508,1.515952,-1.91959,
09:42:30.366,1,-1.502264,1.420046,-2.637209,
09:42:30.366,2,-3.627846,1.516361,-1.918704,
09:42:30.465,1,-1.501729,1.416329,-2.639008,
09:42:30.466,2,-3.629254,1.51648,-1.917791,
09:42:30.565,1,-1.501697,1.419363,-2.64228,
09:42:30.565,2,-3.63076,1.516037,-1.916543,
09:42:30.649,1,-1.501837,1.420758,-2.642847,
09:42:30.649,2,-3.632519,1.516358,-1.916313,
09:42:30.748,1,-1.500968,1.420497,-2.644503,
09:42:30.748,2,-3.633314,1.516674,-1.916124,
09:42:30.848,1,-1.500197,1.427872,-2.645769,
09:42:30.848,2,-3.634021,1.516965,-1.915965,
09:42:30.949,1,-1.49897,1.426493,-2.64697,
09:42:30.949,2,-3.634742,1.517612,-1.915403,
09:42:31.049,1,-1.497881,1.429789,-2.647826,
09:42:31.049,2,-3.635321,1.516577,-1.914614,
09:42:31.148,1,-1.49617,1.432812,-2.649676,
09:42:31.148,2,-3.635807,1.516556,-1.914278,
09:42:31.232,1,-1.495045,1.432916,-2.650827,
09:42:31.232,2,-3.636604,1.516264,-1.914105,
09:42:31.315,1,-1.49295,1.432392,-2.652628,
09:42:31.315,2,-3.638867,1.516048,-1.912446,
09:42:31.400,1,-1.490925,1.430798,-2.654127,
09:42:31.400,2,-3.639074,1.516011,-1.912002,
09:42:31.499,1,-1.489916,1.429678,-2.653979,
09:42:31.499,2,-3.641945,1.515568,-1.910261,
09:42:31.599,1,-1.486872,1.430243,-2.654224,
09:42:31.599,2,-3.644858,1.515692,-1.908422,
09:42:31.698,1,-1.483928,1.429013,-2.654479,
09:42:31.698,2,-3.649471,1.515452,-1.908154,
09:42:31.798,1,-1.481914,1.428448,-2.654425,
09:42:31.798,2,-3.650761,1.515081,-1.907661,
09:42:31.881,1,-1.480262,1.428932,-2.653939,
09:42:31.881,2,-3.653647,1.515175,-1.906803,
09:42:31.982,1,-1.478907,1.429607,-2.652801,
09:42:31.983,2,-3.658682,1.515262,-1.906476,
09:42:32.065,1,-1.478306,1.430446,-2.651455,
09:42:32.065,2,-3.661731,1.515361,-1.906202,
09:42:32.215,1,-1.477806,1.430454,-2.648489,
09:42:32.215,2,-3.666149,1.515346,-1.905805,
09:42:32.348,1,-1.478525,1.430845,-2.644567,
09:42:32.348,2,-3.666678,1.515086,-1.905289,
09:42:32.432,1,-1.479439,1.431429,-2.64313,
09:42:32.432,2,-3.66764,1.515594,-1.904468,
09:42:32.532,1,-1.481375,1.431947,-2.639934,
09:42:32.533,2,-3.667929,1.515911,-1.904289,
09:42:32.615,1,-1.484872,1.431682,-2.636016,
09:42:32.615,2,-3.668072,1.515996,-1.903626,
09:42:32.698,1,-1.486738,1.431185,-2.634427,
09:42:32.699,2,-3.667818,1.515848,-1.90302,
09:42:32.781,1,-1.490953,1.431605,-2.630965,
09:42:32.781,2,-3.668622,1.516316,-1.90293,
09:42:32.865,1,-1.496503,1.431802,-2.628327,
09:42:32.865,2,-3.668618,1.516176,-1.903054,
09:42:32.948,1,-1.500587,1.431733,-2.626041,
09:42:32.948,2,-3.668632,1.516114,-1.903184,
09:42:33.049,1,-1.505413,1.431443,-2.62289,
09:42:33.049,2,-3.66962,1.516182,-1.902745,
09:42:33.148,1,-1.510127,1.431409,-2.620298,
09:42:33.148,2,-3.670234,1.515476,-1.902576,
09:42:33.232,1,-1.516229,1.431802,-2.616192,
09:42:33.233,2,-3.671037,1.515683,-1.902433,
09:42:33.315,1,-1.523489,1.432059,-2.612421,
09:42:33.315,2,-3.671982,1.515183,-1.902624,
09:42:33.465,1,-1.535022,1.432462,-2.604209,
09:42:33.466,2,-3.671612,1.51477,-1.90377,
09:42:33.566,1,-1.544984,1.431428,-2.596527,
09:42:33.566,2,-3.671516,1.514298,-1.903977,
09:42:33.666,1,-1.55356,1.431982,-2.587988,
09:42:33.666,2,-3.672716,1.513537,-1.905602,
09:42:33.767,1,-1.564831,1.43278,-2.577291,
09:42:33.767,2,-3.673867,1.513204,-1.906613,
09:42:33.848,1,-1.572934,1.432776,-2.568458,
09:42:33.848,2,-3.675521,1.513047,-1.907134,
09:42:33.933,1,-1.578157,1.43464,-2.560293,
09:42:33.934,2,-3.676194,1.513511,-1.907565,
09:42:34.015,1,-1.583429,1.434585,-2.550104,
09:42:34.015,2,-3.67714,1.513986,-1.908688,
09:42:34.099,1,-1.585254,1.436338,-2.540888,
09:42:34.099,2,-3.677028,1.514299,-1.909497,
09:42:34.181,1,-1.584851,1.437027,-2.524869,
09:42:34.181,2,-3.67738,1.514978,-1.911251,
09:42:34.315,1,-1.576866,1.436771,-2.494009,
09:42:34.315,2,-3.677121,1.516023,-1.912428,
09:42:34.398,1,-1.566479,1.436616,-2.464066,training_point
09:42:34.398,2,-3.676903,1.516383,-1.913746,training_point
09:42:34.549,1,-1.551322,1.437415,-2.426722,training_point
09:42:34.549,2,-3.676269,1.516159,-1.914989,training_point
09:42:34.649,1,-1.526534,1.437048,-2.380236,training_point
09:42:34.649,2,-3.675369,1.515902,-1.915975,training_point
09:42:34.731,1,-1.508495,1.43669,-2.346274,training_point
09:42:34.731,2,-3.672423,1.515434,-1.916615,training_point
09:42:34.865,1,-1.492753,1.436736,-2.309615,training_point
09:42:34.865,2,-3.670537,1.515819,-1.91802,training_point
09:42:34.998,1,-1.486939,1.436497,-2.282279,training_point
09:42:34.998,2,-3.669654,1.515832,-1.919812,training_point
09:42:35.081,1,-1.483676,1.436475,-2.273804,training_point
09:42:35.081,2,-3.669143,1.516529,-1.920716,training_point
09:42:35.165,1,-1.482584,1.435631,-2.25793,training_point
09:42:35.165,2,-3.667513,1.51618,-1.921501,training_point
09:42:35.248,1,-1.484205,1.435476,-2.250537,training_point
09:42:35.248,2,-3.666789,1.517204,-1.922891,training_point
09:42:35.331,1,-1.492924,1.435774,-2.233467,training_point
09:42:35.331,2,-3.66423,1.516934,-1.924877,training_point
09:42:35.416,1,-1.500061,1.435548,-2.223466,training_point
09:42:35.416,2,-3.663789,1.516875,-1.924683,training_point
09:42:35.498,1,-1.507647,1.434799,-2.214222,training_point
09:42:35.498,2,-3.66266,1.516007,-1.925433,training_point
09:42:35.631,1,-1.52372,1.434407,-2.202201,training_point
09:42:35.631,2,-3.659476,1.515052,-1.926427,training_point
09:42:35.716,1,-1.531051,1.434387,-2.199064,training_point
09:42:35.716,2,-3.657149,1.514283,-1.926963,training_point
09:42:35.798,1,-1.541858,1.43381,-2.195999,training_point
09:42:35.798,2,-3.654702,1.515582,-1.928096,training_point
09:42:35.950,1,-1.552942,1.434077,-2.19422,training_point
09:42:35.950,2,-3.650854,1.51571,-1.928234,training_point
09:42:36.031,1,-1.559547,1.434663,-2.192315,training_point
09:42:36.032,2,-3.651033,1.516064,-1.927096,training_point
09:42:36.115,1,-1.565364,1.433925,-2.190755,training_point
09:42:36.115,2,-3.649611,1.514589,-1.926917,training_point
09:42:36.199,1,-1.569271,1.433517,-2.190532,training_point
09:42:36.199,2,-3.64933,1.510377,-1.926554,training_point
09:42:36.281,1,-1.577068,1.432866,-2.190496,training_point
09:42:36.282,2,-3.645906,1.50489,-1.926765,training_point
09:42:36.365,1,-1.580545,1.432539,-2.190466,training_point
09:42:36.365,2,-3.6421,1.506737,-1.926111,training_point
09:42:36.448,1,-1.583529,1.432214,-2.189714,training_point
09:42:36.448,2,-3.633121,1.504601,-1.928531,training_point
09:42:36.549,1,-1.586856,1.430886,-2.191008,training_point
09:42:36.549,2,-3.628383,1.504168,-1.929619,training_point
09:42:36.649,1,-1.58913,1.429523,-2.191316,training_point
09:42:36.649,2,-3.62433,1.504771,-1.92953,training_point
09:42:36.731,1,-1.590879,1.42866,-2.190932,training_point
09:42:36.731,2,-3.620648,1.504459,-1.929182,training_point
09:42:36.815,1,-1.592266,1.428334,-2.190125,training_point
09:42:36.816,2,-3.619239,1.503218,-1.928615,training_point
09:42:36.898,1,-1.593896,1.428254,-2.190077,training_point
09:42:36.899,2,-3.616945,1.502246,-1.929863,training_point
09:42:36.981,1,-1.596155,1.428484,-2.18915,training_point
09:42:36.981,2,-3.613668,1.503411,-1.929677,training_point
09:42:37.065,1,-1.597234,1.427989,-2.189047,training_point
09:42:37.065,2,-3.612108,1.503656,-1.929049,training_point
09:42:37.148,1,-1.599427,1.427572,-2.187834,training_point
09:42:37.148,2,-3.61121,1.50452,-1.929369,training_point
09:42:37.281,1,-1.600635,1.42623,-2.187064,training_point
09:42:37.281,2,-3.609416,1.503959,-1.928286,training_point
09:42:37.433,1,-1.600897,1.426013,-2.186192,training_point
09:42:37.433,2,-3.608705,1.505244,-1.927604,training_point
09:42:37.515,1,-1.60121,1.426618,-2.185708,training_point
09:42:37.515,2,-3.608433,1.505534,-1.927129,training_point
09:42:37.599,1,-1.601261,1.426894,-2.185287,training_point
09:42:37.599,2,-3.608086,1.506721,-1.926904,training_point
09:42:37.681,1,-1.601288,1.428501,-2.184723,training_point
09:42:37.681,2,-3.607596,1.507363,-1.926804,training_point
09:42:37.832,1,-1.601119,1.423213,-2.184663,training_point
09:42:37.832,2,-3.607457,1.508491,-1.926098,training_point
09:42:37.915,1,-1.60076,1.422454,-2.18514,training_point
09:42:37.915,2,-3.607643,1.508941,-1.926391,training_point
09:42:37.999,1,-1.600567,1.421062,-2.185273,training_point
09:42:37.999,2,-3.607605,1.508289,-1.926481,training_point
09:42:38.081,1,-1.600156,1.419722,-2.186773,training_point
09:42:38.082,2,-3.607544,1.50791,-1.926692,training_point
09:42:38.215,1,-1.599503,1.419412,-2.1877,training_point
09:42:38.215,2,-3.607569,1.508711,-1.926885,training_point
09:42:38.316,1,-1.599244,1.425883,-2.188778,training_point
09:42:38.317,2,-3.607531,1.507535,-1.928006,training_point
09:42:38.398,1,-1.598303,1.426937,-2.190641,training_point
09:42:38.398,2,-3.607309,1.507078,-1.929389,training_point
09:42:38.482,1,-1.598097,1.427178,-2.190611,training_point
09:42:38.482,2,-3.607237,1.507124,-1.92954,training_point
09:42:38.565,1,-1.597975,1.425962,-2.190421,training_point
09:42:38.565,2,-3.607294,1.507853,-1.929994,training_point
09:42:38.648,1,-1.597766,1.425454,-2.190779,training_point
09:42:38.648,2,-3.607185,1.507319,-1.93006,training_point
09:42:38.732,1,-1.597546,1.42503,-2.190327,training_point
09:42:38.732,2,-3.607148,1.506676,-1.930287,training_point
09:42:38.815,1,-1.59738,1.424315,-2.19006,training_point
09:42:38.815,2,-3.606397,1.506448,-1.930334,training_point
09:42:38.898,1,-1.5974,1.423859,-2.189526,training_point
09:42:38.898,2,-3.606327,1.50597,-1.930598,training_point
09:42:38.981,1,-1.5975,1.424043,-2.188875,training_point
09:42:38.982,2,-3.606563,1.506434,-1.930786,training_point
09:42:39.115,1,-1.597283,1.423741,-2.187463,training_point
09:42:39.115,2,-3.605673,1.507718,-1.930657,training_point
09:42:39.198,1,-1.597554,1.423782,-2.18696,training_point
09:42:39.199,2,-3.606133,1.507676,-1.930621,training_point
09:42:39.281,1,-1.597644,1.423728,-2.185903,training_point
09:42:39.282,2,-3.606253,1.507723,-1.930579,training_point
09:42:39.382,1,-1.597782,1.424037,-2.18514,training_point
09:42:39.382,2,-3.606601,1.507855,-1.930875,training_point
09:42:39.465,1,-1.597754,1.425269,-2.18478,training_point
09:42:39.465,2,-3.607519,1.507499,-1.931243,training_point
09:42:39.548,1,-1.597512,1.425491,-2.184503,training_point
09:42:39.548,2,-3.607683,1.50718,-1.931182,training_point
09:42:39.681,1,-1.597071,1.425709,-2.183777,training_point
09:42:39.682,2,-3.608881,1.507131,-1.931268,training_point
09:42:39.765,1,-1.596559,1.425083,-2.183344,training_point
09:42:39.766,2,-3.608922,1.506204,-1.93105,training_point
09:42:39.848,1,-1.595527,1.424887,-2.182003,training_point
09:42:39.848,2,-3.609034,1.506649,-1.930733,training_point
09:42:39.931,1,-1.594324,1.424738,-2.181411,training_point
09:42:39.932,2,-3.609357,1.5064,-1.930365,training_point
09:42:40.015,1,-1.592323,1.424622,-2.179085,training_point
09:42:40.015,2,-3.609371,1.505543,-1.930707,training_point
09:42:40.098,1,-1.591131,1.425105,-2.178405,training_point
09:42:40.098,2,-3.608733,1.50555,-1.930039,training_point
09:42:40.181,1,-1.588914,1.425161,-2.176549,training_point
09:42:40.182,2,-3.609252,1.505924,-1.929493,training_point
09:42:40.315,1,-1.587545,1.424546,-2.175437,training_point
09:42:40.315,2,-3.609186,1.505117,-1.929198,training_point
09:42:40.448,1,-1.587253,1.424485,-2.175003,training_point
09:42:40.448,2,-3.608925,1.505529,-1.929053,training_point
09:42:40.531,1,-1.586373,1.424507,-2.174478,training_point
09:42:40.531,2,-3.60979,1.505662,-1.928888,training_point
09:42:40.616,1,-1.585873,1.425023,-2.174144,training_point
09:42:40.616,2,-3.609057,1.505961,-1.929009,training_point
09:42:40.698,1,-1.585848,1.425375,-2.173751,training_point
09:42:40.698,2,-3.609011,1.505837,-1.927677,training_point
09:42:40.782,1,-1.584652,1.42553,-2.172546,training_point
09:42:40.783,2,-3.608723,1.505957,-1.927576,training_point
09:42:40.865,1,-1.583883,1.426533,-2.171547,training_point
09:42:40.865,2,-3.608377,1.505903,-1.927576,training_point
09:42:40.948,1,-1.583854,1.426207,-2.171422,training_point
09:42:40.948,2,-3.607857,1.506034,-1.926817,training_point
09:42:41.031,1,-1.583567,1.426319,-2.171119,training_point
09:42:41.032,2,-3.607879,1.505918,-1.926331,training_point
09:42:41.115,1,-1.583432,1.426965,-2.170758,training_point
09:42:41.115,2,-3.607601,1.505952,-1.926247,training_point
09:42:41.199,1,-1.583175,1.426708,-2.170263,training_point
09:42:41.199,2,-3.60758,1.506122,-1.925341,training_point
09:42:41.281,1,-1.582914,1.426563,-2.170059,training_point
09:42:41.282,2,-3.607002,1.506368,-1.925237,training_point
09:42:41.434,1,-1.582179,1.424061,-2.169481,training_point
09:42:41.434,2,-3.606429,1.506085,-1.924744,training_point
09:42:41.515,1,-1.581541,1.427012,-2.169045,training_point
09:42:41.515,2,-3.605866,1.505952,-1.923835,training_point
09:42:41.599,1,-1.579448,1.427068,-2.167143,training_point
09:42:41.599,2,-3.605683,1.505562,-1.923536,training_point
09:42:41.681,1,-1.577412,1.426488,-2.16501,training_point
09:42:41.682,2,-3.60501,1.505832,-1.922523,training_point
09:42:41.766,1,-1.574468,1.42698,-2.162473,training_point
09:42:41.767,2,-3.604892,1.505038,-1.922451,training_point
09:42:41.865,1,-1.572914,1.428459,-2.160645,training_point
09:42:41.867,2,-3.60476,1.505184,-1.922237,training_point
09:42:41.948,1,-1.572557,1.425795,-2.15893,training_point
09:42:41.948,2,-3.60481,1.505347,-1.92137,training_point
09:42:42.081,1,-1.569731,1.427435,-2.153667,training_point
09:42:42.082,2,-3.604797,1.504941,-1.920923,training_point
09:42:42.165,1,-1.56885,1.427186,-2.152582,training_point
09:42:42.165,2,-3.604543,1.505091,-1.921116,training_point
09:42:42.266,1,-1.567994,1.425707,-2.150301,training_point
09:42:42.266,2,-3.605799,1.504985,-1.919446,training_point
09:42:42.348,1,-1.567188,1.427056,-2.148801,training_point
09:42:42.348,2,-3.606929,1.504308,-1.92011,training_point
09:42:42.498,1,-1.565909,1.427604,-2.145942,training_point
09:42:42.498,2,-3.60789,1.503956,-1.919012,training_point
09:42:42.581,1,-1.565684,1.42737,-2.145523,training_point
09:42:42.582,2,-3.608004,1.503392,-1.919464,training_point
09:42:42.715,1,-1.565867,1.427897,-2.143317,training_point
09:42:42.715,2,-3.608273,1.503283,-1.917696,training_point
09:42:42.798,1,-1.565827,1.428552,-2.142173,training_point
09:42:42.798,2,-3.608771,1.503394,-1.918151,training_point
09:42:42.881,1,-1.565932,1.428787,-2.14101,training_point
09:42:42.882,2,-3.608667,1.503099,-1.917346,training_point
09:42:43.015,1,-1.565958,1.428645,-2.140137,training_point
09:42:43.015,2,-3.607074,1.502986,-1.917192,training_point
09:42:43.099,1,-1.565463,1.427922,-2.139017,training_point
09:42:43.099,2,-3.606391,1.502818,-1.917359,training_point
09:42:43.181,1,-1.564886,1.428069,-2.137322,training_point
09:42:43.182,2,-3.605826,1.502822,-1.916836,training_point
09:42:43.283,1,-1.565121,1.42724,-2.137392,training_point
09:42:43.283,2,-3.602843,1.502855,-1.917366,training_point
09:42:43.365,1,-1.565305,1.427817,-2.137491,training_point
09:42:43.365,2,-3.603381,1.50317,-1.916711,training_point
09:42:43.498,1,-1.563918,1.427952,-2.133672,training_point
09:42:43.498,2,-3.603338,1.503439,-1.916601,training_point
09:42:43.582,1,-1.56395,1.428131,-2.133263,training_point
09:42:43.582,2,-3.603401,1.503757,-1.917136,training_point
09:42:43.665,1,-1.564111,1.428228,-2.131927,training_point
09:42:43.665,2,-3.603186,1.504974,-1.918356,training_point
09:42:43.798,1,-1.563755,1.429021,-2.130763,training_point
09:42:43.798,2,-3.603083,1.504505,-1.920164,training_point
09:42:43.882,1,-1.563743,1.427824,-2.130555,training_point
09:42:43.882,2,-3.603651,1.505493,-1.919083,training_point
09:42:43.965,1,-1.563581,1.427759,-2.130418,training_point
09:42:43.965,2,-3.603324,1.505441,-1.918575,training_point
09:42:44.049,1,-1.563272,1.428377,-2.130463,training_point
09:42:44.050,2,-3.603001,1.505401,-1.918701,training_point
09:42:44.131,1,-1.563142,1.426762,-2.130742,training_point
09:42:44.132,2,-3.60171,1.504761,-1.919211,training_point
09:42:44.216,1,-1.563138,1.424269,-2.13138,training_point
09:42:44.216,2,-3.602515,1.505177,-1.919616,training_point
09:42:44.298,1,-1.56418,1.424163,-2.135514,training_point
09:42:44.298,2,-3.602178,1.505494,-1.920383,training_point
09:42:44.432,1,-1.564279,1.42484,-2.138128,training_point
09:42:44.432,2,-3.601189,1.505386,-1.921404,training_point
09:42:44.515,1,-1.564654,1.42132,-2.140508,training_point
09:42:44.516,2,-3.600862,1.505189,-1.921515,training_point
09:42:44.598,1,-1.564095,1.419941,-2.141444,training_point
09:42:44.598,2,-3.600964,1.504944,-1.921651,training_point
09:42:44.732,1,-1.563864,1.421745,-2.143672,training_point
09:42:44.732,2,-3.600549,1.504866,-1.922389,training_point
09:42:44.815,1,-1.563284,1.423419,-2.144287,training_point
09:42:44.815,2,-3.600862,1.504901,-1.922356,training_point
09:42:44.898,1,-1.562782,1.424836,-2.145705,training_point
09:42:44.898,2,-3.602441,1.504401,-1.92285,training_point
09:42:45.032,1,-1.561963,1.425279,-2.148535,training_point
09:42:45.032,2,-3.602366,1.504415,-1.92332,training_point
09:42:45.115,1,-1.561106,1.425131,-2.149808,training_point
09:42:45.115,2,-3.602931,1.50444,-1.923681,training_point
09:42:45.198,1,-1.559999,1.425412,-2.151291,training_point
09:42:45.199,2,-3.602743,1.503508,-1.923888,training_point
09:42:45.281,1,-1.55999,1.425252,-2.152996,training_point
09:42:45.282,2,-3.602662,1.503312,-1.923695,training_point
09:42:45.366,1,-1.559645,1.425948,-2.154391,training_point
09:42:45.367,2,-3.602541,1.50313,-1.923866,training_point
09:42:45.448,1,-1.559788,1.425825,-2.156128,training_point
09:42:45.448,2,-3.602879,1.503034,-1.924366,training_point
09:42:45.532,1,-1.559221,1.426346,-2.159239,training_point
09:42:45.533,2,-3.602756,1.503105,-1.924558,training_point
09:42:45.615,1,-1.558953,1.425343,-2.161292,training_point
09:42:45.615,2,-3.602596,1.502992,-1.924394,training_point
09:42:45.699,1,-1.558362,1.425127,-2.162788,training_point
09:42:45.700,2,-3.602675,1.503102,-1.92383,training_point
09:42:45.781,1,-1.557855,1.425791,-2.164595,training_point
09:42:45.782,2,-3.603609,1.503076,-1.924552,training_point
09:42:45.915,1,-1.557208,1.426835,-2.167062,training_point
09:42:45.915,2,-3.603494,1.502897,-1.92485,training_point
09:42:46.048,1,-1.556969,1.425074,-2.169202,training_point
09:42:46.048,2,-3.603652,1.50347,-1.925777,training_point
09:42:46.181,1,-1.55711,1.425056,-2.169434,training_point
09:42:46.182,2,-3.604619,1.503586,-1.926792,training_point
09:42:46.315,1,-1.556069,1.426143,-2.171452,training_point
09:42:46.315,2,-3.60466,1.504296,-1.92715,training_point
09:42:46.398,1,-1.555547,1.426113,-2.172347,training_point
09:42:46.398,2,-3.604441,1.504499,-1.926759,training_point
09:42:46.481,1,-1.555494,1.425345,-2.172678,training_point
09:42:46.482,2,-3.603434,1.504128,-1.926567,training_point
09:42:46.565,1,-1.554972,1.424951,-2.173477,training_point
09:42:46.565,2,-3.602771,1.504268,-1.926427,training_point
09:42:46.698,1,-1.553871,1.424619,-2.174297,training_point
09:42:46.698,2,-3.604788,1.50405,-1.927672,training_point
09:42:46.831,1,-1.554195,1.424117,-2.173584,training_point
09:42:46.832,2,-3.603254,1.503668,-1.928171,training_point
09:42:46.965,1,-1.553145,1.423401,-2.174775,training_point
09:42:46.965,2,-3.603053,1.503669,-1.92904,training_point
09:42:47.115,1,-1.552543,1.42411,-2.175136,training_point
09:42:47.115,2,-3.601608,1.504288,-1.930873,training_point
09:42:47.198,1,-1.552504,1.423923,-2.175174,training_point
09:42:47.200,2,-3.59794,1.504794,-1.931282,training_point
09:42:47.281,1,-1.552171,1.424122,-2.175317,training_point
09:42:47.282,2,-3.5901,1.504844,-1.934185,training_point
09:42:47.415,1,-1.554388,1.424377,-2.173323,training_point
09:42:47.415,2,-3.572616,1.505186,-1.941812,training_point
09:42:47.549,1,-1.554603,1.426567,-2.173146,training_point
09:42:47.549,2,-3.556163,1.505518,-1.955812,training_point
09:42:47.632,1,-1.553907,1.426879,-2.173745,training_point
09:42:47.633,2,-3.549694,1.506115,-1.959383,training_point
09:42:47.715,1,-1.554803,1.425864,-2.173351,training_point
09:42:47.715,2,-3.540426,1.506412,-1.968422,training_point
09:42:47.848,1,-1.554453,1.425559,-2.174485,training_point
09:42:47.848,2,-3.531929,1.50625,-1.980054,training_point
09:42:47.999,1,-1.555493,1.424826,-2.17355,training_point
09:42:47.999,2,-3.525428,1.505801,-1.996324,training_point
09:42:48.082,1,-1.55564,1.425176,-2.174648,training_point
09:42:48.082,2,-3.520637,1.505765,-2.008124,training_point
09:42:48.215,1,-1.556861,1.424784,-2.173335,training_point
09:42:48.215,2,-3.514663,1.506055,-2.03314,training_point
09:42:48.299,1,-1.556737,1.425037,-2.175799,training_point
09:42:48.300,2,-3.513591,1.505462,-2.044397,training_point
09:42:48.381,1,-1.557559,1.425793,-2.176118,training_point
09:42:48.382,2,-3.512183,1.505445,-2.074917,training_point
09:42:48.466,1,-1.557745,1.425386,-2.177446,training_point
09:42:48.466,2,-3.511428,1.505248,-2.095678,training_point
09:42:48.548,1,-1.558551,1.425656,-2.176806,training_point
09:42:48.548,2,-3.511539,1.505071,-2.126041,training_point
09:42:48.632,1,-1.558811,1.425727,-2.178,training_point
09:42:48.632,2,-3.513625,1.505104,-2.151635,training_point
